0	1	2	3	4	5
chr1	12429617	12429967	AT1G34130_1	1	+
chr1	12441122	12441472	AT1G34160_1	1	+
chr1	12458416	12458766	AT1G34210_1	1	+
chr1	12465747	12466097	AT1G34220_1	1	-
chr1	12472617	12472967	AT1G34245_1	1	+
chr1	12494293	12494643	AT1G34270_1	1	-
chr1	12497848	12498198	AT1G34290_1	1	+
chr1	12503146	12503496	AT1G34300_1	1	+
chr1	12519918	12520268	AT1G34320_1	1	+
chr1	12530603	12530953	AT1G34340_1	1	+
chr1	12534182	12534532	AT1G34350_1	1	+
chr1	12554107	12554457	AT1G34380_1	1	-
chr1	12584290	12584640	AT1G34420_1	1	+
chr1	12589857	12590207	AT1G34430_1	1	-
chr1	12594803	12595153	AT1G34460_1	1	+
chr1	12606971	12607321	AT1G34480_1	1	+
chr1	12611369	12611719	AT1G34500_1	1	+
chr1	12616779	12617129	AT1G34510_1	1	-
chr1	12650679	12651029	AT1G34550_1	1	-
chr1	12658519	12658869	AT1G34575_1	1	-
chr1	12688270	12688620	AT1G34640_1	1	-
chr1	12708835	12709185	AT1G34670_1	1	+
chr1	12745392	12745742	AT1G34760_1	1	-
chr1	12750117	12750467	AT1G34780_1	1	-
chr1	12763650	12764000	AT1G34790_1	1	+
chr1	12851750	12852100	AT1G35140_1	1	+
chr1	12866943	12867293	AT1G35160_1	1	+
chr1	12871963	12872313	AT1G35170_1	1	-
chr1	12878501	12878851	AT1G35180_1	1	-
chr1	12897151	12897501	AT1G35210_1	1	-
chr1	12908662	12909012	AT1G35220_1	1	+
chr1	12916898	12917248	AT1G35230_1	1	+
chr1	12934260	12934610	AT1G35250_1	1	-
chr1	12937541	12937891	AT1G35260_1	1	-
chr1	12956829	12957179	AT1G35310_1	1	-
chr1	12961042	12961392	AT1G35320_1	1	-
chr1	12964743	12965093	AT1G35330_1	1	+
chr1	12977541	12977891	AT1G35340_1	1	+
chr1	12984394	12984744	AT1G35350_1	1	-
chr1	13030880	13031230	AT1G35430_1	1	-
chr1	13033013	13033363	AT1G35435_1	1	-
chr1	13077636	13077986	AT1G35515_1	1	+
chr1	13078367	13078717	AT1G35516_1	1	+
chr1	13105360	13105710	AT1G35537_1	1	-
chr1	13144794	13145144	AT1G35610_1	1	-
chr1	13153310	13153660	AT1G35617_1	1	+
chr1	13156177	13156527	AT1G35620_1	1	+
chr1	13160059	13160409	AT1G35625_1	1	-
chr1	13192390	13192740	AT1G35660_1	1	+
chr1	13220642	13220992	AT1G35710_1	1	+
chr1	13321963	13322313	AT1G35830_1	1	-
chr1	13364812	13365162	AT1G35910_1	1	-
chr1	13449925	13450275	AT1G36050_1	1	+
chr1	13456080	13456430	AT1G36060_1	1	-
chr1	13470353	13470703	AT1G36070_1	1	-
chr1	13527907	13528257	AT1G36150_1	1	+
chr1	13545780	13546130	AT1G36180_1	1	+
chr1	13640327	13640677	AT1G36280_1	1	+
chr1	13684774	13685124	AT1G36340_1	1	-
chr1	13698388	13698738	AT1G36370_1	1	-
chr1	13836695	13837045	AT1G36622_1	1	-
chr1	13853354	13853704	AT1G36640_1	1	-
chr1	13868607	13868957	AT1G36675_1	1	+
chr1	13900483	13900833	AT1G36732_1	1	-
chr1	14024823	14025173	AT1G36980_1	1	+
chr1	14030252	14030602	AT1G36990_1	1	-
chr1	14177015	14177365	AT1G37150_1	1	-
chr1	15607641	15607991	AT1G41830_1	1	-
chr1	15891124	15891474	AT1G42430_1	1	+
chr1	15925965	15926315	AT1G42470_1	1	+
chr1	15936018	15936368	AT1G42480_1	1	+
chr1	15972880	15973230	AT1G42540_1	1	+
chr1	15976812	15977162	AT1G42550_1	1	+
chr1	16127264	16127614	AT1G42970_1	1	+
chr1	16137255	16137605	AT1G42990_1	1	-
chr1	16155091	16155441	AT1G43020_1	1	+
chr1	16266493	16266843	AT1G43170_1	1	+
chr1	16278371	16278721	AT1G43190_1	1	-
chr1	16429905	16430255	AT1G43620_1	1	-
chr1	16446601	16446951	AT1G43650_1	1	-
chr1	16467885	16468235	AT1G43670_1	1	+
chr1	16484029	16484379	AT1G43700_1	1	+
chr1	16488133	16488483	AT1G43710_1	1	-
chr1	16575644	16575994	AT1G43790_1	1	+
chr1	16577358	16577708	AT1G43800_1	1	+
chr1	16616880	16617230	AT1G43850_1	1	+
chr1	16624204	16624554	AT1G43860_1	1	-
chr1	16657405	16657755	AT1G43910_1	1	-
chr1	16718504	16718854	AT1G44020_1	1	-
chr1	16726478	16726828	AT1G44030_1	1	-
chr1	16739009	16739359	AT1G44050_1	1	+
chr1	16767415	16767765	AT1G44100_1	1	-
chr1	16789108	16789458	AT1G44130_1	1	-
chr1	16794712	16795062	AT1G44160_1	1	+
chr1	16838022	16838372	AT1G44350_1	1	-
chr1	16850945	16851295	AT1G44446_1	1	-
chr1	16876055	16876405	AT1G44608_1	1	-
chr1	16887962	16888312	AT1G44740_1	1	+
chr1	16898156	16898506	AT1G44760_1	1	-
chr1	16909457	16909807	AT1G44780_1	1	+
chr1	16913355	16913705	AT1G44790_1	1	-
chr1	16923344	16923694	AT1G44810_1	1	+
chr1	16933514	16933864	AT1G44830_1	1	+
chr1	16962909	16963259	AT1G44890_1	1	+
chr1	17001961	17002311	AT1G44970_1	1	+
chr1	17008942	17009292	AT1G45000_1	1	+
chr1	17076068	17076418	AT1G45145_1	1	-
chr1	17097669	17098019	AT1G45170_1	1	-
chr1	17104100	17104450	AT1G45190_1	1	+
chr1	17123570	17123920	AT1G45201_1	1	+
chr1	17133371	17133721	AT1G45207_1	1	-
chr1	17137454	17137804	AT1G45215_1	1	+
chr1	17139199	17139549	AT1G45221_1	1	+
chr1	17140939	17141289	AT1G45223_1	1	+
chr1	17150957	17151307	AT1G45231_1	1	-
chr1	17152691	17153041	AT1G45233_1	1	+
chr1	17159087	17159437	AT1G45229_1	1	-
chr1	17164515	17164865	AT1G45248_1	1	-
chr1	17167620	17167970	AT1G45249_1	1	-
chr1	17171156	17171506	AT1G45230_1	1	-
chr1	17176488	17176838	AT1G45332_1	1	-
chr1	17186339	17186689	AT1G45616_1	1	-
chr1	17191139	17191489	AT1G45688_1	1	+
chr1	17266285	17266635	AT1G46768_1	1	-
chr1	17285418	17285768	AT1G47128_1	1	-
chr1	17298518	17298868	AT1G47200_1	1	-
chr1	17300705	17301055	AT1G47210_1	1	+
chr1	17306311	17306661	AT1G47230_1	1	+
chr1	17318926	17319276	AT1G47250_1	1	+
chr1	17323153	17323503	AT1G47260_1	1	-
chr1	17328631	17328981	AT1G47271_1	1	+
chr1	17330617	17330967	AT1G47278_1	1	+
chr1	17334150	17334500	AT1G47280_1	1	-
chr1	17346789	17347139	AT1G47317_1	1	+
chr1	17350796	17351146	AT1G47330_1	1	+
chr1	17366807	17367157	AT1G47370_1	1	-
chr1	17375791	17376141	AT1G47380_1	1	-
chr1	17382780	17383130	AT1G47395_1	1	+
chr1	17385456	17385806	AT1G47400_1	1	+
chr1	17394502	17394852	AT1G47410_1	1	+
chr1	17402993	17403343	AT1G47450_1	1	-
chr1	17414929	17415279	AT1G47470_1	1	-
chr1	17417315	17417665	AT1G47480_1	1	+
chr1	17424415	17424765	AT1G47490_1	1	+
chr1	17432341	17432691	AT1G47500_1	1	+
chr1	17455914	17456264	AT1G47540_1	1	-
chr1	17456865	17457215	AT1G47550_1	1	+
chr1	17466471	17466821	AT1G47560_1	1	+
chr1	17491481	17491831	AT1G47600_1	1	+
chr1	17504516	17504866	AT1G47610_1	1	+
chr1	17509449	17509799	AT1G47620_1	1	-
chr1	17519854	17520204	AT1G47640_1	1	-
chr1	17525111	17525461	AT1G47655_1	1	+
chr1	17535261	17535611	AT1G47660_1	1	-
chr1	17543832	17544182	AT1G47690_1	1	+
chr1	17566412	17566762	AT1G47740_1	1	+
chr1	17572166	17572516	AT1G47760_1	1	+
chr1	17600993	17601343	AT1G47790_1	1	-
chr1	17634564	17634914	AT1G47870_1	1	+
chr1	17650452	17650802	AT1G47900_1	1	-
chr1	17693610	17693960	AT1G47980_1	1	-
chr1	17698347	17698697	AT1G47990_1	1	+
chr1	17706210	17706560	AT1G48000_1	1	-
chr1	17716555	17716905	AT1G48020_1	1	-
chr1	17718952	17719302	AT1G48030_1	1	-
chr1	17723165	17723515	AT1G48050_1	1	+
chr1	17730923	17731273	AT1G48070_1	1	-
chr1	17758205	17758555	AT1G48090_1	1	-
chr1	17766623	17766973	AT1G48100_1	1	+
chr1	17773231	17773581	AT1G48110_1	1	-
chr1	17788386	17788736	AT1G48160_1	1	-
chr1	17790228	17790578	AT1G48175_1	1	+
chr1	17796058	17796408	AT1G48195_1	1	+
chr1	17798214	17798564	AT1G48210_1	1	+
chr1	17805542	17805892	AT1G48230_1	1	+
chr1	17811644	17811994	AT1G48240_1	1	-
chr1	17817037	17817387	AT1G48260_1	1	-
chr1	17855478	17855828	AT1G48320_1	1	-
chr1	17857020	17857370	AT1G48325_1	1	+
chr1	17866957	17867307	AT1G48350_1	1	+
chr1	17868370	17868720	AT1G48360_1	1	+
chr1	17874272	17874622	AT1G48370_1	1	+
chr1	17906538	17906888	AT1G48430_1	1	-
chr1	17910162	17910512	AT1G48450_1	1	-
chr1	17913490	17913840	AT1G48470_1	1	+
chr1	17918221	17918571	AT1G48480_1	1	+
chr1	17931267	17931617	AT1G48500_1	1	+
chr1	17934611	17934961	AT1G48510_1	1	+
chr1	17945113	17945463	AT1G48540_1	1	+
chr1	17952608	17952958	AT1G48560_1	1	+
chr1	17976111	17976461	AT1G48620_1	1	-
chr1	17986041	17986391	AT1G48640_1	1	+
chr1	17995053	17995403	AT1G48650_1	1	-
chr1	18030544	18030894	AT1G48745_1	1	+
chr1	18035716	18036066	AT1G48750_1	1	+
chr1	18039152	18039502	AT1G48760_1	1	-
chr1	18039974	18040324	AT1G48770_1	1	+
chr1	18041708	18042058	AT1G48780_1	1	+
chr1	18049569	18049919	AT1G48800_1	1	+
chr1	18054960	18055310	AT1G48820_1	1	+
chr1	18061045	18061395	AT1G48830_1	1	-
chr1	18071102	18071452	AT1G48860_1	1	-
chr1	18074230	18074580	AT1G48870_1	1	-
chr1	18091383	18091733	AT1G48910_1	1	+
chr1	18097850	18098200	AT1G48920_1	1	+
chr1	18104407	18104757	AT1G48930_1	1	-
chr1	18106642	18106992	AT1G48950_1	1	+
chr1	18111126	18111476	AT1G48953_1	1	-
chr1	18112205	18112555	AT1G48960_1	1	+
chr1	18117365	18117715	AT1G48970_1	1	-
chr1	18121192	18121542	AT1G48990_1	1	+
chr1	18123892	18124242	AT1G49000_1	1	-
chr1	18137923	18138273	AT1G49032_1	1	+
chr1	18150306	18150656	AT1G49050_1	1	+
chr1	18169867	18170217	AT1G49100_1	1	-
chr1	18171378	18171728	AT1G49110_1	1	+
chr1	18175620	18175970	AT1G49130_1	1	-
chr1	18178252	18178602	AT1G49150_1	1	+
chr1	18197976	18198326	AT1G49200_1	1	+
chr1	18201665	18202015	AT1G49210_1	1	+
chr1	18205765	18206115	AT1G49220_1	1	+
chr1	18209042	18209392	AT1G49230_1	1	+
chr1	18218494	18218844	AT1G49245_1	1	+
chr1	18230030	18230380	AT1G49270_1	1	-
chr1	18233411	18233761	AT1G49290_1	1	-
chr1	18238119	18238469	AT1G49310_1	1	-
chr1	18246054	18246404	AT1G49320_1	1	+
chr1	18279314	18279664	AT1G49390_1	1	+
chr1	18282775	18283125	AT1G49400_1	1	+
chr1	18290856	18291206	AT1G49430_1	1	+
chr1	18305292	18305642	AT1G49450_1	1	+
chr1	18310239	18310589	AT1G49470_1	1	+
chr1	18312673	18313023	AT1G49475_1	1	+
chr1	18316096	18316446	AT1G49480_1	1	-
chr1	18322033	18322383	AT1G49500_1	1	-
chr1	18329424	18329774	AT1G49520_1	1	+
chr1	18337265	18337615	AT1G49540_1	1	-
chr1	18342328	18342678	AT1G49560_1	1	+
chr1	18346787	18347137	AT1G49570_1	1	+
chr1	18351198	18351548	AT1G49580_1	1	+
chr1	18354594	18354944	AT1G49590_1	1	+
chr1	18375128	18375478	AT1G49630_1	1	-
chr1	18376421	18376771	AT1G49640_1	1	-
chr1	18378296	18378646	AT1G49650_1	1	-
chr1	18379526	18379876	AT1G49660_1	1	-
chr1	18385851	18386201	AT1G49670_1	1	-
chr1	18388821	18389171	AT1G49700_1	1	-
chr1	18399841	18400191	AT1G49720_1	1	+
chr1	18412550	18412900	AT1G49750_1	1	-
chr1	18416229	18416579	AT1G49760_1	1	+
chr1	18430088	18430438	AT1G49780_1	1	-
chr1	18442720	18443070	AT1G49820_1	1	+
chr1	18451811	18452161	AT1G49840_1	1	+
chr1	18456223	18456573	AT1G49850_1	1	-
chr1	18458415	18458765	AT1G49860_1	1	+
chr1	18477486	18477836	AT1G49900_1	1	-
chr1	18496988	18497338	AT1G49950_1	1	-
chr1	18498411	18498761	AT1G49960_1	1	+
chr1	18504585	18504935	AT1G49975_1	1	+
chr1	18507738	18508088	AT1G49980_1	1	+
chr1	18517007	18517357	AT1G50000_1	1	-
chr1	18541874	18542224	AT1G50040_1	1	+
chr1	18545862	18546212	AT1G50050_1	1	+
chr1	18550871	18551221	AT1G50060_1	1	+
chr1	18561591	18561941	AT1G50120_1	1	+
chr1	18581815	18582165	AT1G50170_1	1	+
chr1	18590551	18590901	AT1G50190_1	1	-
chr1	18598043	18598393	AT1G50200_1	1	-
chr1	18626110	18626460	AT1G50280_1	1	-
chr1	18628090	18628440	AT1G50290_1	1	-
chr1	18631695	18632045	AT1G50300_1	1	-
chr1	18635654	18636004	AT1G50310_1	1	+
chr1	18640239	18640589	AT1G50325_1	1	-
chr1	18648421	18648771	AT1G50350_1	1	+
chr1	18649536	18649886	AT1G50360_1	1	+
chr1	18662068	18662418	AT1G50380_1	1	+
chr1	18685399	18685749	AT1G50430_1	1	-
chr1	18685546	18685896	AT1G50440_1	1	+
chr1	18690114	18690464	AT1G50450_1	1	-
chr1	18693404	18693754	AT1G50460_1	1	+
chr1	18701739	18702089	AT1G50480_1	1	+
chr1	18706224	18706574	AT1G50490_1	1	-
chr1	18715923	18716273	AT1G50510_1	1	+
chr1	18719116	18719466	AT1G50520_1	1	+
chr1	18728020	18728370	AT1G50570_1	1	-
chr1	18730557	18730907	AT1G50580_1	1	+
chr1	18733840	18734190	AT1G50590_1	1	-
chr1	18748234	18748584	AT1G50620_1	1	+
chr1	18753418	18753768	AT1G50630_1	1	-
chr1	18758145	18758495	AT1G50640_1	1	-
chr1	18764088	18764438	AT1G50650_1	1	-
chr1	18770964	18771314	AT1G50660_1	1	+
chr1	18781643	18781993	AT1G50700_1	1	+
chr1	18787494	18787844	AT1G50710_1	1	-
chr1	18789453	18789803	AT1G50720_1	1	-
chr1	18807555	18807905	AT1G50740_1	1	+
chr1	18826275	18826625	AT1G50790_1	1	-
chr1	18865721	18866071	AT1G50890_1	1	-
chr1	18869888	18870238	AT1G50920_1	1	+
chr1	18876573	18876923	AT1G50930_1	1	+
chr1	18879753	18880103	AT1G50940_1	1	-
chr1	18880056	18880406	AT1G50950_1	1	+
chr1	18895928	18896278	AT1G50970_1	1	+
chr1	18914868	18915218	AT1G51030_1	1	+
chr1	18917207	18917557	AT1G51035_1	1	+
chr1	18920329	18920679	AT1G51040_1	1	+
chr1	18926627	18926977	AT1G51060_1	1	+
chr1	18927636	18927986	AT1G51070_1	1	+
chr1	18932679	18933029	AT1G51090_1	1	+
chr1	18941453	18941803	AT1G51130_1	1	-
chr1	18949362	18949712	AT1G51160_1	1	+
chr1	18954641	18954991	AT1G51170_1	1	-
chr1	18977019	18977369	AT1G51190_1	1	+
chr1	18984191	18984541	AT1G51200_1	1	+
chr1	19001931	19002281	AT1G51250_1	1	-
chr1	19007184	19007534	AT1G51270_1	1	+
chr1	19021553	19021903	AT1G51310_1	1	-
chr1	19031746	19032096	AT1G51340_1	1	+
chr1	19035494	19035844	AT1G51350_1	1	+
chr1	19043928	19044278	AT1G51360_1	1	+
chr1	19044944	19045294	AT1G51370_1	1	+
chr1	19050093	19050443	AT1G51390_1	1	+
chr1	19052300	19052650	AT1G51400_1	1	-
chr1	19070666	19071016	AT1G51440_1	1	+
chr1	19074073	19074423	AT1G51450_1	1	+
chr1	19081182	19081532	AT1G51460_1	1	-
chr1	19087134	19087484	AT1G51470_1	1	+
chr1	19104597	19104947	AT1G51510_1	1	-
chr1	19106440	19106790	AT1G51520_1	1	+
chr1	19109535	19109885	AT1G51530_1	1	+
chr1	19124677	19125027	AT1G51570_1	1	-
chr1	19132239	19132589	AT1G51600_1	1	+
chr1	19139934	19140284	AT1G51620_1	1	+
chr1	19154122	19154472	AT1G51660_1	1	+
chr1	19179712	19180062	AT1G51710_1	1	-
chr1	19180624	19180974	AT1G51720_1	1	+
chr1	19191309	19191659	AT1G51745_1	1	+
chr1	19199209	19199559	AT1G51760_1	1	+
chr1	19208043	19208393	AT1G51790_1	1	-
chr1	19213910	19214260	AT1G51800_1	1	+
chr1	19232166	19232516	AT1G51810_1	1	-
chr1	19266826	19267176	AT1G51870_1	1	-
chr1	19292655	19293005	AT1G51913_1	1	+
chr1	19293952	19294302	AT1G51920_1	1	+
chr1	19298931	19299281	AT1G51940_1	1	-
chr1	19305056	19305406	AT1G51950_1	1	+
chr1	19310032	19310382	AT1G51960_1	1	+
chr1	19335862	19336212	AT1G52000_1	1	-
chr1	19348436	19348786	AT1G52030_1	1	-
chr1	19352523	19352873	AT1G52040_1	1	-
chr1	19356526	19356876	AT1G52050_1	1	-
chr1	19360424	19360774	AT1G52060_1	1	-
chr1	19366673	19367023	AT1G52070_1	1	-
chr1	19368904	19369254	AT1G52080_1	1	+
chr1	19385285	19385635	AT1G52100_1	1	-
chr1	19389250	19389600	AT1G52110_1	1	-
chr1	19397987	19398337	AT1G52120_1	1	-
chr1	19408003	19408353	AT1G52140_1	1	-
chr1	19417332	19417682	AT1G52155_1	1	+
chr1	19424157	19424507	AT1G52160_1	1	-
chr1	19434260	19434610	AT1G52190_1	1	+
chr1	19454390	19454740	AT1G52220_1	1	-
chr1	19459357	19459707	AT1G52240_1	1	-
chr1	19464104	19464454	AT1G52270_1	1	-
chr1	19469312	19469662	AT1G52280_1	1	-
chr1	19475954	19476304	AT1G52300_1	1	-
chr1	19484115	19484465	AT1G52320_1	1	+
chr1	19491386	19491736	AT1G52340_1	1	-
chr1	19492518	19492868	AT1G52342_1	1	-
chr1	19506231	19506581	AT1G52370_1	1	+
chr1	19508732	19509082	AT1G52380_1	1	+
chr1	19527590	19527940	AT1G52420_1	1	+
chr1	19565020	19565370	AT1G52510_1	1	-
chr1	19568337	19568687	AT1G52530_1	1	+
chr1	19575574	19575924	AT1G52560_1	1	-
chr1	19580441	19580791	AT1G52565_1	1	-
chr1	19586857	19587207	AT1G52570_1	1	-
chr1	19587310	19587660	AT1G52580_1	1	+
chr1	19589996	19590346	AT1G52590_1	1	-
chr1	19590275	19590625	AT1G52600_1	1	+
chr1	19610181	19610531	AT1G52640_1	1	-
chr1	19610371	19610721	AT1G52650_1	1	+
chr1	19617290	19617640	AT1G52670_1	1	-
chr1	19618770	19619120	AT1G52680_1	1	-
chr1	19619499	19619849	AT1G52690_1	1	+
chr1	19633203	19633553	AT1G52700_1	1	-
chr1	19640737	19641087	AT1G52720_1	1	+
chr1	19642285	19642635	AT1G52730_1	1	+
chr1	19658459	19658809	AT1G52780_1	1	+
chr1	19663106	19663456	AT1G52790_1	1	-
chr1	19663765	19664115	AT1G52800_1	1	+
chr1	19668928	19669278	AT1G52820_1	1	+
chr1	19670763	19671113	AT1G52825_1	1	-
chr1	19671671	19672021	AT1G52827_1	1	-
chr1	19673393	19673743	AT1G52830_1	1	-
chr1	19681554	19681904	AT1G52857_1	1	-
chr1	19683247	19683597	AT1G52855_1	1	-
chr1	19685538	19685888	AT1G52870_1	1	+
chr1	19690224	19690574	AT1G52880_1	1	-
chr1	19698218	19698568	AT1G52890_1	1	-
chr1	19707810	19708160	AT1G52910_1	1	+
chr1	19736849	19737199	AT1G52970_1	1	-
chr1	19737209	19737559	AT1G52980_1	1	+
chr1	19743237	19743587	AT1G52990_1	1	-
chr1	19746912	19747262	AT1G53000_1	1	-
chr1	19747542	19747892	AT1G53010_1	1	+
chr1	19759372	19759722	AT1G53025_1	1	-
chr1	19761202	19761552	AT1G53030_1	1	-
chr1	19762293	19762643	AT1G53035_1	1	-
chr1	19781076	19781426	AT1G53080_1	1	+
chr1	19783154	19783504	AT1G53090_1	1	+
chr1	19788774	19789124	AT1G53100_1	1	-
chr1	19789963	19790313	AT1G53110_1	1	+
chr1	19792547	19792897	AT1G53120_1	1	+
chr1	19812011	19812361	AT1G53163_1	1	+
chr1	19813590	19813940	AT1G53165_1	1	+
chr1	19821899	19822249	AT1G53170_1	1	-
chr1	19831158	19831508	AT1G53180_1	1	+
chr1	19836860	19837210	AT1G53190_1	1	+
chr1	19844465	19844815	AT1G53210_1	1	+
chr1	19851538	19851888	AT1G53230_1	1	-
chr1	19856661	19857011	AT1G53240_1	1	-
chr1	19857088	19857438	AT1G53250_1	1	+
chr1	19862582	19862932	AT1G53270_1	1	+
chr1	19867030	19867380	AT1G53280_1	1	-
chr1	19868112	19868462	AT1G53282_1	1	-
chr1	19888115	19888465	AT1G53310_1	1	-
chr1	19895753	19896103	AT1G53330_1	1	+
chr1	19900715	19901065	AT1G53340_1	1	-
chr1	19903621	19903971	AT1G53350_1	1	+
chr1	19916253	19916603	AT1G53380_1	1	-
chr1	19924505	19924855	AT1G53400_1	1	+
chr1	19934912	19935262	AT1G53430_1	1	+
chr1	19958289	19958639	AT1G53470_1	1	+
chr1	19969369	19969719	AT1G53500_1	1	-
chr1	19974142	19974492	AT1G53510_1	1	-
chr1	19977704	19978054	AT1G53520_1	1	-
chr1	19977956	19978306	AT1G53530_1	1	+
chr1	19980174	19980524	AT1G53540_1	1	+
chr1	19981170	19981520	AT1G53542_1	1	+
chr1	19992988	19993338	AT1G53580_1	1	-
chr1	20000972	20001322	AT1G53600_1	1	+
chr1	20011693	20012043	AT1G53620_1	1	-
chr1	20014672	20015022	AT1G53625_1	1	-
chr1	20017583	20017933	AT1G53633_1	1	-
chr1	20019496	20019846	AT1G53635_1	1	-
chr1	20023618	20023968	AT1G53640_1	1	-
chr1	20028384	20028734	AT1G53645_1	1	-
chr1	20033646	20033996	AT1G53660_1	1	+
chr1	20038086	20038436	AT1G53680_1	1	+
chr1	20043058	20043408	AT1G53690_1	1	-
chr1	20048320	20048670	AT1G53700_1	1	+
chr1	20052141	20052491	AT1G53708_1	1	+
chr1	20077450	20077800	AT1G53780_1	1	-
chr1	20098286	20098636	AT1G53830_1	1	+
chr1	20101191	20101541	AT1G53840_1	1	+
chr1	20109255	20109605	AT1G53860_1	1	-
chr1	20112011	20112361	AT1G53870_1	1	+
chr1	20119479	20119829	AT1G53885_1	1	+
chr1	20124576	20124926	AT1G53890_1	1	+
chr1	20132044	20132394	AT1G53903_1	1	+
chr1	20142533	20142883	AT1G53935_1	1	-
chr1	20142988	20143338	AT1G53940_1	1	+
chr1	20149415	20149765	AT1G53980_1	1	-
chr1	20150740	20151090	AT1G53990_1	1	+
chr1	20156165	20156515	AT1G54000_1	1	-
chr1	20163489	20163839	AT1G54020_1	1	-
chr1	20180028	20180378	AT1G54050_1	1	-
chr1	20182349	20182699	AT1G54070_1	1	+
chr1	20186772	20187122	AT1G54080_1	1	-
chr1	20192607	20192957	AT1G54095_1	1	+
chr1	20198719	20199069	AT1G54100_1	1	-
chr1	20199088	20199438	AT1G54110_1	1	+
chr1	20201650	20202000	AT1G54115_1	1	+
chr1	20206769	20207119	AT1G54120_1	1	+
chr1	20210683	20211033	AT1G54130_1	1	+
chr1	20219181	20219531	AT1G54160_1	1	-
chr1	20225695	20226045	AT1G54170_1	1	-
chr1	20227003	20227353	AT1G54180_1	1	+
chr1	20235434	20235784	AT1G54200_1	1	+
chr1	20241006	20241356	AT1G54210_1	1	+
chr1	20254722	20255072	AT1G54250_1	1	+
chr1	20256685	20257035	AT1G54260_1	1	+
chr1	20267506	20267856	AT1G54280_1	1	-
chr1	20269805	20270155	AT1G54290_1	1	-
chr1	20273348	20273698	AT1G54310_1	1	+
chr1	20277662	20278012	AT1G54320_1	1	-
chr1	20280704	20281054	AT1G54330_1	1	-
chr1	20283202	20283552	AT1G54340_1	1	+
chr1	20286631	20286981	AT1G54350_1	1	+
chr1	20290318	20290668	AT1G54360_1	1	+
chr1	20296892	20297242	AT1G54370_1	1	-
chr1	20300679	20301029	AT1G54380_1	1	-
chr1	20303607	20303957	AT1G54385_1	1	-
chr1	20310412	20310762	AT1G54410_1	1	-
chr1	20322778	20323128	AT1G54440_1	1	+
chr1	20344450	20344800	AT1G54470_1	1	+
chr1	20349932	20350282	AT1G54490_1	1	+
chr1	20357537	20357887	AT1G54500_1	1	-
chr1	20362338	20362688	AT1G54510_1	1	-
chr1	20368202	20368552	AT1G54540_1	1	-
chr1	20386809	20387159	AT1G54575_1	1	+
chr1	20389249	20389599	AT1G54580_1	1	+
chr1	20400779	20401129	AT1G54620_1	1	-
chr1	20402696	20403046	AT1G54630_1	1	-
chr1	20415036	20415386	AT1G54690_1	1	-
chr1	20430559	20430909	AT1G54740_1	1	+
chr1	20434411	20434761	AT1G54770_1	1	+
chr1	20443783	20444133	AT1G54790_1	1	-
chr1	20447092	20447442	AT1G54820_1	1	+
chr1	20450981	20451331	AT1G54830_1	1	+
chr1	20458784	20459134	AT1G54870_1	1	+
chr1	20462832	20463182	AT1G54890_1	1	+
chr1	20470542	20470892	AT1G54920_1	1	+
chr1	20481386	20481736	AT1G54940_1	1	+
chr1	20491063	20491413	AT1G54950_1	1	-
chr1	20504669	20505019	AT1G54970_1	1	+
chr1	20516802	20517152	AT1G55010_1	1	+
chr1	20525459	20525809	AT1G55020_1	1	+
chr1	20553945	20554295	AT1G55080_1	1	-
chr1	20554186	20554536	AT1G55090_1	1	+
chr1	20566328	20566678	AT1G55120_1	1	+
chr1	20569336	20569686	AT1G55130_1	1	+
chr1	20578162	20578512	AT1G55160_1	1	+
chr1	20587465	20587815	AT1G55180_1	1	-
chr1	20591878	20592228	AT1G55200_1	1	-
chr1	20594314	20594664	AT1G55205_1	1	+
chr1	20598420	20598770	AT1G55210_1	1	-
chr1	20604746	20605096	AT1G55240_1	1	+
chr1	20614505	20614855	AT1G55260_1	1	+
chr1	20617063	20617413	AT1G55265_1	1	+
chr1	20619885	20620235	AT1G55270_1	1	-
chr1	20624376	20624726	AT1G55280_1	1	-
chr1	20627275	20627625	AT1G55290_1	1	-
chr1	20629831	20630181	AT1G55310_1	1	+
chr1	20633112	20633462	AT1G55320_1	1	+
chr1	20648637	20648987	AT1G55330_1	1	-
chr1	20674186	20674536	AT1G55365_1	1	-
chr1	20674565	20674915	AT1G55370_1	1	+
chr1	20682809	20683159	AT1G55390_1	1	-
chr1	20693742	20694092	AT1G55420_1	1	-
chr1	20699434	20699784	AT1G55430_1	1	-
chr1	20703281	20703631	AT1G55440_1	1	-
chr1	20706637	20706987	AT1G55450_1	1	-
chr1	20707227	20707577	AT1G55460_1	1	+
chr1	20711260	20711610	AT1G55475_1	1	+
chr1	20719324	20719674	AT1G55500_1	1	+
chr1	20727839	20728189	AT1G55520_1	1	-
chr1	20730840	20731190	AT1G55530_1	1	-
chr1	20733745	20734095	AT1G55535_1	1	-
chr1	20742923	20743273	AT1G55540_1	1	-
chr1	20763820	20764170	AT1G55580_1	1	+
chr1	20771620	20771970	AT1G55590_1	1	-
chr1	20783747	20784097	AT1G55610_1	1	-
chr1	20790917	20791267	AT1G55620_1	1	-
chr1	20803185	20803535	AT1G55670_1	1	-
chr1	20807647	20807997	AT1G55680_1	1	-
chr1	20812668	20813018	AT1G55690_1	1	-
chr1	20821296	20821646	AT1G55700_1	1	+
